CARD_ID,total_spend,total_transaction_count,average_transaction_size
c_2giiwp42t1ey7,-5513.759994506836,25,-220.55039978027344
c_2ginft9p6oahg,-3374.0800170898438,9,-374.8977796766493
c_2giobyfefrdnd,-3174.599983215332,13,-244.1999987088717
c_2git2mempgkzi,-1053.9500007629395,2,-526.9750003814697
c_2giwbxu2272rv,-459.4600067138672,2,-229.7300033569336
c_2gizc3to7lj1t,-728.8699970245361,11,-66.26090882041238
c_2gj1d4n6mc18l,-579.3200073242188,3,-193.1066691080729
c_2gj3rlws5ku10,-3821.180029153824,51,-74.9250986108593
c_2gj4k4lsw30og,-6246.770004272461,23,-271.59869583793306
c_2gj793pc2mbeq,-118.0,1,-118.0
c_2gj8h3hw8a76e,-1721.4900360107422,4,-430.37250900268555
c_2gjagi6o3yaf7,-197.16000366210938,1,-197.16000366210938
c_2gjf9ew0dxp9r,-10.019999999552965,6,-1.6699999999254942
c_2gjg0ndo5n3sl,-109.36000061035156,1,-109.36000061035156
c_2gjhbnzyvmpjz,-334.0,2,-167.0
c_2gjo7zz3pmro5,-6776.409994125366,35,-193.6117141178676
c_2gjpduua1yvmd,-20.0,4,-5.0
c_2gjpsgb1w6kv6,-323.79998779296875,1,-323.79998779296875
c_2gjueyqn6lc6j,-2626.3800048828125,9,-291.82000054253473
c_2gjy00gmu5v8c,-4081.7600479125977,22,-185.5345476323908
c_2gjy05krkugeb,-223.0,1,-223.0
c_2gk0d8fkovpvu,-589.7799999713898,4,-147.44499999284744
c_2gk0kdoimrm8g,-37.5099983215332,1,-37.5099983215332
c_2gk5hzviud6eh,-13537.199996948242,17,-796.305882173426
c_2gk5up0mv4bdy,-10.0,2,-5.0
c_2gk8l7zv82l2z,-34.04999923706055,1,-34.04999923706055
c_2gkbcsk4nacjb,-17482.64002609253,91,-192.11692336365417
c_2gkdskgtg52n8,-185.39999389648438,1,-185.39999389648438
c_2gkqn0klop9p9,-97.41999816894531,1,-97.41999816894531
c_2gks9zjzxnv1r,-407.70001220703125,1,-407.70001220703125
c_2gkshvoqxuxr,-680.7999877929688,2,-340.3999938964844
c_2gkva5q98t698,-2549.8900146484375,3,-849.9633382161459
c_2gkvgvajehgbq,-15259.839939117432,34,-448.818821738748
c_2gl1ddd65f1mn,-1372.259994506836,6,-228.70999908447266
c_2glcssltugfn8,-122.97000122070312,1,-122.97000122070312
c_2gle8xve21zgn,-9.5,1,-9.5
c_2glemux18avj3,-4320.56001663208,17,-254.15058921365176
c_2glhilcj7tr1x,-214.39999389648438,2,-107.19999694824219
c_2glibp2j6vv8y,-272.0,1,-272.0
c_2gllbxgfrn0mc,-100.0,1,-100.0
c_2glolgo26um2u,-9846.04995918274,41,-240.1475599800668
c_2glvc49kwb6rh,-558.0,1,-558.0
c_2gly3nf7lhakh,-4899.059997558594,16,-306.1912498474121
c_2gm3d675g69rm,-105.0,1,-105.0
c_2gmapkn8el3zu,-7176.5,4,-1794.125
c_2gmd3p2uvoz9k,-420.0,1,-420.0
c_2gmenvu9e4o5m,-6.449999809265137,1,-6.449999809265137
c_2gmf0ad5etpkd,-449.25,1,-449.25
c_2gmk864y1v35t,-4618.710021972656,10,-461.8710021972656
c_2gmn3j6b5yd7x,-489.6799850463867,4,-122.41999626159668
c_2gmnw8knu52mm,-2064.379981994629,14,-147.45571299961634
c_2gmt27sjteu5z,-562.0299987792969,2,-281.01499938964844
c_2gmvpvds25fyf,-1355.259994506836,3,-451.7533315022786
c_2gmy9szslvvay,-100.0,1,-100.0
c_2gn5cxf0oh7sv,-136.0,1,-136.0
c_2gn5h1c25z6rm,-247.5500030517578,1,-247.5500030517578
c_2gn5zc0mjut23,-2824.1000061035156,4,-706.0250015258789
c_2gn8q1xer2agl,-123.69999694824219,1,-123.69999694824219
c_2gn93gskdtj8r,-9054.240018606186,38,-238.269474173847
c_2gn96m86vyay2,-690.6000061035156,2,-345.3000030517578
c_2gncku3vukup4,-459.4800109863281,2,-229.74000549316406
c_2gngmqd06unxr,-4750.5499267578125,6,-791.7583211263021
c_2gnh6nxw3lpb9,-216.94999933242798,4,-54.237499833106995
c_2gnhj5sjdlx8z,-453.2900085449219,1,-453.2900085449219
c_2gniextw50f2c,-328.8500061035156,2,-164.4250030517578
c_2gnk17sx5rweb,-400.0,1,-400.0
c_2gnk6h8ve6iar,-2060.67000579834,9,-228.96333397759332
c_2gnkj54tui3pb,-347.1100001335144,11,-31.555454557592217
c_2gnknwp1zfbx2,-2957.0,4,-739.25
c_2gnoesygftnjd,-1760.0,2,-880.0
c_2gnqckilpt7qn,-570.5000076293945,3,-190.1666692097982
c_2gnrm2287qxdy,-67.72000122070312,2,-33.86000061035156
c_2gnvjvtbws2jg,-757.8800201416016,3,-252.62667338053384
c_2gnx4ylauhrtr,-340.3999938964844,2,-170.1999969482422
c_2gnx70vticoxa,-8335.0,14,-595.3571428571429
c_2go65kaeomgm4,-2739.4700088500977,23,-119.10739168913469
c_2go97x7hrx8h2,-313.0,1,-313.0
c_2goaelzs44ttw,-5419.799964904785,25,-216.7919985961914
c_2goaz2ekmdhzo,-1222.1699981689453,2,-611.0849990844727
c_2gobf03l4mefe,-1509.7999963760376,7,-215.68571376800537
c_2gobwehtkstlv,-11659.18000793457,39,-298.9533335367839
c_2gohei2vn5l1o,-100.0,1,-100.0
c_2gojkwle2nzpw,-34.04999923706055,1,-34.04999923706055
c_2gojpm2jfbccy,-3053.47998046875,7,-436.21142578125
c_2gooa1tg5m2k1,-720.0499992370605,2,-360.0249996185303
c_2gooit1emxk4g,-5454.330062866211,8,-681.7912578582764
c_2goza96a2pdiv,-964.280029296875,2,-482.1400146484375
c_2gp1ktx81i5jg,-362.70001220703125,1,-362.70001220703125
c_2gp1ox0v26ane,-212.3000030517578,1,-212.3000030517578
c_2gp319hj6kvv3,-4101.409996986389,24,-170.8920832077662
c_2gp8uiwhngm4n,-3336.9400148391724,13,-256.6876934491671
c_2gp930z5ft1xf,-3068.6300048828125,5,-613.7260009765625
c_2gpbedphzfacx,-5042.989990234375,3,-1680.9966634114583
c_2gper75l4hyjm,-306.7300109863281,1,-306.7300109863281
c_2gpgs069it4lu,-449.25,1,-449.25
c_2gpnzh9o47yhm,-1999.9000244140625,2,-999.9500122070312
c_2gpobe8lvm6kn,-198.6199951171875,2,-99.30999755859375
c_2gpspr1v58m8c,-3200.0,1,-3200.0
c_2gptrrmdq5bpu,-126.80000305175781,1,-126.80000305175781
c_2gpu739mic7wx,-2096.05997467041,8,-262.00749683380127
c_2gpv7fb0jh8qo,-16624.500064849854,80,-207.80625081062317
c_2gq17zxag8cca,-226.0,1,-226.0
c_2gq70wo022i0,-1150.7999877929688,3,-383.59999593098956
c_2gq8dlqu707pn,-365.6400146484375,2,-182.82000732421875
c_2gq8uhk5e4qzn,-1504.5,1,-1504.5
c_2gqbzal7z0ig7,-53.0,1,-53.0
c_2gqcol887nnxh,-1511.4000549316406,2,-755.7000274658203
c_2gqljy6zexh9p,-241.60000610351562,1,-241.60000610351562
c_2gqm7ofz4dtqv,-967.1999893188477,3,-322.3999964396159
c_2gqo5elzlj9oi,-2948.889961242676,11,-268.08090556751597
c_2gqqnqe6jc1jz,-87.83999633789062,1,-87.83999633789062
c_2gqrvt43tjo8w,-105.36000061035156,1,-105.36000061035156
c_2gqtsdrywcqhl,-3464.3999633789062,7,-494.9142804827009
c_2gqwqdergcggs,-1942.0699825286865,6,-323.67833042144775
c_2gqzjw5xblvnj,-5.360000133514404,1,-5.360000133514404
c_2gr64m34w6hg3,-326.1600036621094,1,-326.1600036621094
c_2gr9njzl985x0,-2441.3199462890625,8,-305.1649932861328
c_2grap090fklyf,-1433.9400177001953,5,-286.7880035400391
c_2grfexxiecaiw,-195.5,1,-195.5
c_2grgfb78ve2zi,-55.0,1,-55.0
c_2grgtro37l88t,-1757.3900146484375,3,-585.7966715494791
c_2grj7tdxlypea,-6417.070098876953,8,-802.1337623596191
c_2grpq3ymt956s,-1486.93000125885,6,-247.821666876475
c_2grr37cmswhf1,-1934.8999786376953,3,-644.9666595458984
c_2grwb3y5kutfx,-1713.5999755859375,3,-571.1999918619791
c_2grwkr2gggjry,-33604.54005050659,231,-145.4741993528424
c_2grxyx12ihz4c,-1729.5199933052063,9,-192.16888814502292
c_2grzmibfr2z1y,-303.0,1,-303.0
c_2grzyqpcgj5ur,-375.3000030517578,4,-93.82500076293945
c_2gs3bs0h08hts,-428.79998779296875,1,-428.79998779296875
c_2gsd15at6wi2t,-32.70000076293945,1,-32.70000076293945
c_2gse99292wtdv,-76.86000061035156,1,-76.86000061035156
c_2gseidophwrro,-4350.180084228516,8,-543.7725105285645
c_2gspn907fqmnp,-15.0,3,-5.0
c_2gsr9r1yc3hif,-768.3099975585938,2,-384.1549987792969
c_2gssbak6dmbc0,-34.439998626708984,1,-34.439998626708984
c_2gsu404hmn1v4,-2769.8599853515625,4,-692.4649963378906
c_2gsvh3pktullm,-1249.949951171875,1,-1249.949951171875
c_2gsyxonmc9za5,-154.89999389648438,2,-77.44999694824219
c_2gt0srctgwaqk,-20.0,4,-5.0
c_2gt89p4bva1he,-9.119999885559082,1,-9.119999885559082
c_2gt98q59fmrqv,-583.6199951171875,3,-194.53999837239584
c_2gtbu0tjfiv4j,-1777.050048828125,1,-1777.050048828125
c_2gtffhhdwycbf,-206.9800033569336,2,-103.4900016784668
c_2gtgmg4sk7dc8,-271.9200134277344,1,-271.9200134277344
c_2gtkyczy1u881,-3231.3499603271484,10,-323.13499603271487
c_2gtluu6zk9hpe,-40.0,2,-20.0
c_2gtmsbi18gs04,-5604.979999542236,4,-1401.244999885559
c_2gtvo1mzxie5f,-1300.0,1,-1300.0
c_2gtwla77kick3,-4380.0,1,-4380.0
c_2gtx7d22hnj3e,-1170.530029296875,4,-292.63250732421875
c_2gtyr5vxm9t8z,-1980.800048828125,1,-1980.800048828125
c_2gu80wrmfquhe,-889.1300029754639,4,-222.28250074386597
c_2gu89ntpr81aw,-131.1999969482422,1,-131.1999969482422
c_2gucewfhww0bx,-259.9800109863281,1,-259.9800109863281
c_2guhi1rx1g4za,-1319.0700073242188,3,-439.69000244140625
c_2guk9lw1fy3tm,-67.72000122070312,2,-33.86000061035156
c_2gumkbl4z0ald,-25.0,5,-5.0
c_2gunsok5ife17,-10.0,2,-5.0
c_2guolnnwjvwgn,-2600.0,1,-2600.0
c_2gur7jczzdu03,-1239.1300048828125,1,-1239.1300048828125
c_2guz70nhocuhl,-276.3599853515625,1,-276.3599853515625
c_2guzkxx8vbn,-3237.8499908447266,4,-809.4624977111816
c_2gv5jebt9k00y,-445.79998779296875,1,-445.79998779296875
c_2gv6http3l4gn,-6150.800010681152,14,-439.3428579057966
c_2gv9o1h6vqekj,-3067.499954223633,11,-278.86363220214844
c_2gvkxvtvfmg8a,-3130.8099517822266,13,-240.83153475247897
c_2gvnqk8zvxmkq,-2649.949951171875,2,-1324.9749755859375
c_2gvot79wza2zc,-14133.220077514648,23,-614.4878294571587
c_2gvs2npj5juoo,-2684.3200149536133,12,-223.69333457946777
c_2gvt2wqg64k2m,-1683.030014038086,5,-336.6060028076172
c_2gvxsc072frql,-5.0,1,-5.0
c_2gw0otjmfsuki,-22637.539916992188,37,-611.825403161951
c_2gw0wkobt3tou,-4698.57999753952,35,-134.24514278684345
c_2gw5f4a499cta,-2.5799999237060547,1,-2.5799999237060547
c_2gw89ukb8yci1,-1073.1900043487549,5,-214.63800086975098
c_2gwaletyf6v10,-4133.739944458008,7,-590.5342777797154
c_2gwe7cbclqj0l,-240.75,1,-240.75
c_2gwen54x0x7l,-1733.949951171875,1,-1733.949951171875
c_2gwfs1e8dx82f,-209.0399932861328,1,-209.0399932861328
c_2gwikxcuh55q5,-343.0,1,-343.0
c_2gwj03v0ybmzi,-167.0,1,-167.0
c_2gwj4ojjfc6qm,-86.5,1,-86.5
c_2gwssuqeiyjbz,-800.0,1,-800.0
c_2gwsxu66zwwaa,-1999.9000244140625,2,-999.9500122070312
c_2gx16qk68wjon,-4234.399993896484,3,-1411.4666646321614
c_2gx8obvnx3pbv,-6556.000038146973,15,-437.0666692097982
c_2gxci6fmchn7g,-2649.949951171875,1,-2649.949951171875
c_2gxgldgjhsuee,-1881.5999755859375,4,-470.3999938964844
c_2gxmiyz7f5fv4,-2339.8399810791016,6,-389.9733301798503
c_2gxov43spl462,-5749.510009765625,4,-1437.3775024414062
c_2gxt3d0i21qj1,-276.3999938964844,2,-138.1999969482422
c_2gxva1sywhdig,-5.360000133514404,1,-5.360000133514404
c_2gxx8gjttlc8n,-8628.819923400879,39,-221.25179290771484
c_2gy0np1c4n6su,-935.4500122070312,3,-311.81667073567706
c_2gy1yngxgnbkn,-1509.6499633789062,2,-754.8249816894531
c_2gy3d8men2bl3,-728.0,1,-728.0
c_2gy3tthv7l4mb,-319.7799987792969,2,-159.88999938964844
c_2gy60jxx5o33u,-3329.699951171875,2,-1664.8499755859375
c_2gyi9up8855qa,-207.18000030517578,3,-69.06000010172527
c_2gyp3rr3t3zq8,-100.0,1,-100.0
c_2gypz73wtv3fw,-700.0,1,-700.0
c_2gyqlylvhydki,-213.9600067138672,1,-213.9600067138672
c_2gyrno5pbbo3s,-994.2000122070312,2,-497.1000061035156
c_2gytyk3o0vy0m,-1711.5499877929688,2,-855.7749938964844
c_2gyunxdz8s6ti,-1204.2599716186523,8,-150.53249645233154
c_2gyuobbsckxhw,-5.0,1,-5.0
c_2gyx2edqowhv8,-179000.0,1,-179000.0
c_2gyxdqny8wctv,-2127.1000061035156,2,-1063.5500030517578
c_2gz2ls66lnd84,-873.2200012207031,2,-436.61000061035156
c_2gz7g50bkq7km,-1261.3200073242188,2,-630.6600036621094
c_2gz89a0ild93m,-248.6999969482422,1,-248.6999969482422
c_2gzax4658kven,-97.80000305175781,1,-97.80000305175781
c_2gzb7drsiwc5f,-987.1799621582031,2,-493.58998107910156
c_2gzd99j7aejr,-5932.0,2,-2966.0
c_2gzfgwm1yr4xm,-6329.5500564575195,18,-351.64166980319555
c_2gzglvwzghlem,-167.0,1,-167.0
c_2gzky4k58ybwy,-20.0,2,-10.0
c_2gzoinnigwz9,-30734.81999015808,154,-199.57675318284467
c_2gzrmqkllr3et,-172.4000015258789,2,-86.20000076293945
c_2gzrtpvfdn29p,-90.5,1,-90.5
c_2gzsw56da04ak,-2280.500030517578,7,-325.7857186453683
c_2gzy7w0oggteu,-82.09000015258789,2,-41.045000076293945
c_2gzyhdow7o31f,-55.0,1,-55.0
c_2h00h0nevkonx,-1800.0,1,-1800.0
c_2h00pqffmabvj,-937.3499908447266,3,-312.4499969482422
c_2h016ibv0yd21,-2242.3500213623047,2,-1121.1750106811523
c_2h0366m06rtsl,-6160.639938354492,12,-513.386661529541
c_2h04a51vcv84d,-999.9500122070312,1,-999.9500122070312
c_2h07hp3sww8qp,-402.5,2,-201.25
c_2h08e5ghxisa9,-270.70001220703125,1,-270.70001220703125
c_2h08nx5z0io8o,-7163.109981536865,38,-188.50289425097014
c_2h0afkyucb53j,-34.04999923706055,1,-34.04999923706055
c_2h0h4qwk9epxo,-4829.8199462890625,6,-804.9699910481771
c_2h0if38lzq31k,-436.3000030517578,2,-218.1500015258789
c_2h0ilxs2lgzjo,-421.5600128173828,2,-210.7800064086914
c_2h0lj21tefcog,-1383.8499755859375,1,-1383.8499755859375
c_2h0o1908gigxj,-384.8600101470947,2,-192.43000507354736
c_2h0q4xratykv8,-2150.550018310547,4,-537.6375045776367
c_2h0v88scskxcc,-253.8300018310547,1,-253.8300018310547
c_2h0zzxyyxw252,-2569.800048828125,2,-1284.9000244140625
c_2h10p1l3acz3m,-775.5,1,-775.5
c_2h12vmzi9grc8,-3001.5,4,-750.375
c_2h13n2yq72x9x,-1490.5800170898438,3,-496.86000569661456
c_2h16msjv759yh,-9337.99008178711,13,-718.3069293682391
c_2h1975aygu7mz,-1354.6000366210938,2,-677.3000183105469
c_2h1e56rn9652j,-33.0,1,-33.0
c_2h1g7juzkfipp,-215.3000030517578,1,-215.3000030517578
c_2h1qbppi1chg9,-418.19000244140625,2,-209.09500122070312
c_2h1y7cl689s4t,-6351.440002441406,11,-577.4036365855824
c_2h1ycjznbt10o,-2406.1399841308594,5,-481.2279968261719
c_2h1yckjctned7,-7009.989974975586,35,-200.28542785644532
c_2h1ye2kttluzh,-20.0,4,-5.0
c_2h1z0dnj53bcb,-1053.5,2,-526.75
c_2h23o5en88fak,-1999.9000244140625,2,-999.9500122070312
c_2h297spg58zsi,-2961.7999877929688,9,-329.08888753255206
c_2h2a430e9nfjq,-594.6600036621094,2,-297.3300018310547
c_2h2ajogkepu2x,-299.5,1,-299.5
c_2h2dcnvhhfiy0,-163.2600016593933,2,-81.63000082969666
c_2h2ep2e39vv2c,-351.3599853515625,1,-351.3599853515625
c_2h2iirci27f5v,-576.8700103759766,2,-288.4350051879883
c_2h2n4izl42zz7,-1890.2799682617188,3,-630.0933227539062
c_2h2n8mm92tt9h,-3273.7000274658203,8,-409.21250343322754
c_2h2vewn05vwvo,-2299.5,2,-1149.75
c_2h2yqgdyu1agx,-15.0,3,-5.0
c_2h2z2laduhh3u,-216.0,1,-216.0
c_2h2ze8x8bo9pu,-320.0,1,-320.0
c_2h2zq3ifvsz7n,-276.0,1,-276.0
c_2h30vksy1g1q,-236.3300018310547,1,-236.3300018310547
c_2h312bbpeyp6r,-10.0,2,-5.0
c_2h314b2pckza5,-2554.800048828125,2,-1277.4000244140625
c_2h31d0gebfjux,-167.89999389648438,1,-167.89999389648438
c_2h31k1y3ck3f7,-1416.660011291504,8,-177.082501411438
c_2h32jx5jdvcrk,-1268.77001953125,10,-126.877001953125
c_2h34no3ne07c3,-359.3999938964844,1,-359.3999938964844
c_2h360oqzzgvej,-22306.519969940186,105,-212.44304733276368
c_2h38fsmkfhh18,-20.0,4,-5.0
c_2h3cje52sc4wr,-18.0,3,-6.0
c_2h3e92e8jdrxk,-19.0,1,-19.0
c_2h3h3vdi452ze,-363.0,6,-60.5
c_2h3lwbykmi89o,-1651.7899932861328,6,-275.29833221435547
c_2h3nanm1h9sdm,-19625.799879074097,54,-363.44073850137215
c_2h3uotooji65s,-8002.489971160889,39,-205.19205054258688
c_2h3xvmby7wugb,-3016.8999786376953,7,-430.98571123395647
c_2h3y6wja8x9n9,-317.3999938964844,1,-317.3999938964844
c_2h402q9mw27vp,-118.80000305175781,1,-118.80000305175781
c_2h41ewiw2n31l,-2600.0,1,-2600.0
c_2h43l03lshr5g,-405.13999938964844,2,-202.56999969482422
c_2h4b9y0pv1tjg,-1999.9000244140625,2,-999.9500122070312
c_2h4bux4vg5xks,-14565.330083847046,73,-199.52506964174034
c_2h4f883v86u0x,-900.0,1,-900.0
c_2h4h2r4tro7g8,-1715.8999938964844,8,-214.48749923706055
c_2h4hw52gls0xw,-1166.1199989318848,5,-233.22399978637696
c_2h4j6a4yeav97,-25.0,1,-25.0
c_2h4ojw1kc10n3,-5.0,1,-5.0
c_2h4poiajees79,-90.0,2,-45.0
c_2h4uqhn1k6mgq,-109.76000213623047,1,-109.76000213623047
c_2h4vq1pbjo361,-967.6799926757812,1,-967.6799926757812
c_2h4z5pah1i0s1,-3768.6998901367188,2,-1884.3499450683594
c_2h51osqjryvkc,-383.7900085449219,1,-383.7900085449219
c_2h52rj79qlv58,-25.0,1,-25.0
c_2h52s2n2ee8f5,-8410.76004076004,13,-646.9815415969261
c_2h530w7ovs2fq,-9912.179997444153,16,-619.5112498402596
c_2h53ht6iuguzz,-3177.929931640625,7,-453.989990234375
c_2h57p90341dny,-468.02001953125,2,-234.010009765625
c_2h598g6ykjbos,-100.0,1,-100.0
c_2h5aoi0zbfv2q,-1183.0,1,-1183.0
c_2h5ec0185fskp,-599.0,1,-599.0
c_2h5g0fyz8deqf,-5741.949981689453,8,-717.7437477111816
c_2h5gqaxzu0stk,-1347.8999786376953,3,-449.29999287923175
c_2h5qf8xqnn1jj,-100.0,1,-100.0
c_2h5sfvwdvjsd2,-1243.8900079727173,6,-207.31500132878622
c_2h5vbl9xsl33g,-4248.0,1,-4248.0
c_2h5wwsrvls6k4,-32.70000076293945,1,-32.70000076293945
c_2h5x8817n3e34,-468.0,1,-468.0
c_2h61almqstmv6,-354.54998779296875,1,-354.54998779296875
c_2h61xjphuuxau,-250.0,1,-250.0
c_2h62a61kzdwh4,-1932.56005859375,8,-241.57000732421875
c_2h65moj9jz5pg,-764.2899932861328,3,-254.7633310953776
c_2h6b9vwfnerb2,-2119.5,7,-302.7857142857143
c_2h6co6l0gbgzh,-130.0,2,-65.0
c_2h6gxp5i5w47h,-1357.5599975585938,2,-678.7799987792969
c_2h6i2j6lar02s,-243.19000244140625,1,-243.19000244140625
c_2h6j3jcing87x,-105.36000061035156,1,-105.36000061035156
c_2h6jh043mvft3,-11036.490043640137,28,-394.16035870143344
c_2h6l5fw4jqxt3,-20.0,4,-5.0
c_2h6ou9yxdw7sq,-80.80000305175781,1,-80.80000305175781
c_2h71yxydjl3eg,-5225.100036621094,8,-653.1375045776367
c_2h76b55khzczx,-153.77999877929688,1,-153.77999877929688
c_2h77ssvt2a1oe,-306.0,1,-306.0
c_2h78bhw1nbg2s,-576.2000122070312,1,-576.2000122070312
c_2h7at5jftmp0t,-259.3500061035156,1,-259.3500061035156
c_2h7av1kyq38qp,-5223.079978942871,17,-307.23999876134536
c_2h7bp06nnbqpk,-353.99999237060547,2,-176.99999618530273
c_2h7dwh3j6bxjj,-608.7599945068359,3,-202.9199981689453
c_2h7e8p3si5sxy,-257.0,1,-257.0
c_2h7e9u6dgpi43,-485.5299987792969,2,-242.76499938964844
c_2h7hm80pjkc13,-600.0,1,-600.0
c_2h7ip562tpa13,-1293.0399780273438,2,-646.5199890136719
c_2h7knu8k13hc,-1000.0,1,-1000.0
c_2h7mv7vno9ue7,-885.0,2,-442.5
c_2h7r4y7cdsb62,-880.6399841308594,3,-293.5466613769531
c_2h7t45abhuicg,-267.4399948120117,2,-133.71999740600586
c_2h7zgdu2891j0,-2026.2500305175781,6,-337.7083384195964
c_2h83l7d6qhlz7,-2611.180000305176,9,-290.13111114501953
c_2h83rmwmb76hf,-330.0,1,-330.0
c_2h88khise9l85,-1999.9000244140625,2,-999.9500122070312
c_2h8bc78wfp9ze,-80.0,1,-80.0
c_2h8fk8f67v1yw,-3016.8999633789062,4,-754.2249908447266
c_2h8gbs0bf9ld,-11725.63990020752,26,-450.9861500079815
c_2h8jt1nnsb7gk,-55.0,1,-55.0
c_2h8orjjg7cb1f,-35.0,7,-5.0
c_2h8t9ki8iqx65,-2699.750030517578,4,-674.9375076293945
c_2h8y2n9hnly1a,-13169.299987792969,55,-239.44181795987217
c_2h8yx1hldoaks,-302.70001220703125,1,-302.70001220703125
c_2h91pq9t293p5,-403.79998779296875,1,-403.79998779296875
c_2h91y2k0qjl20,-445.79998779296875,1,-445.79998779296875
c_2h95p6e5ef4pi,-2165.019989013672,4,-541.254997253418
c_2h9bbr2kpdf3d,-80.0,1,-80.0
c_2h9fgjgixv5vv,-288.1000061035156,1,-288.1000061035156
c_2h9g8dl98ga3a,-1399.949951171875,1,-1399.949951171875
c_2h9hpo4imm6pf,-62.68000030517578,1,-62.68000030517578
c_2h9nei0szlpxj,-34.02000045776367,1,-34.02000045776367
c_2h9ra2k42xkq6,-4950.970031738281,12,-412.5808359781901
c_2h9thn05xezba,-36956.69006729126,194,-190.49840240871782
c_2h9vs3ra5aku7,-651.7399978637695,3,-217.24666595458984
c_2h9wcn2ehty8,-100.0,1,-100.0
c_2ha68400ib26m,-1954.1900024414062,4,-488.54750061035156
c_2hacvztvcylvh,-70.0,4,-17.5
c_2haj5mpf30r2r,-827.5199890136719,2,-413.75999450683594
c_2hamzmy1w4w9m,-229.45000457763672,2,-114.72500228881836
c_2hau1x4gvqeem,-13047.109924316406,14,-931.9364231654575
c_2hb03e7y9nphm,-1740.9500122070312,3,-580.3166707356771
c_2hb2dakkrf9tx,-111.62999725341797,1,-111.62999725341797
c_2hb2xhyifgrup,-2730.6300354003906,6,-455.1050059000651
c_2hb4hroeqepv7,-1850.0900115966797,6,-308.3483352661133
c_2hb4owcq7evqr,-1399.949951171875,2,-699.9749755859375
c_2hb5m17smz3on,-7368.350048065186,36,-204.67639022403293
c_2hbbzlgv9839c,-1165.0,1,-1165.0
c_2hbmuwv2back4,-4846.899932861328,9,-538.544436984592
c_2hbo2dfxjfihk,-5176.839920043945,7,-739.5485600062779
c_2hbr4nbhbi814,-778.0,1,-778.0
c_2hbw0ktgdofrf,-153.72000122070312,1,-153.72000122070312
c_2hbzu8vxtz7de,-407.0,1,-407.0
c_2hc0htmb29m0b,-745.0,1,-745.0
c_2hc4wz7ipug2e,-173.8000030517578,2,-86.9000015258789
c_2hcd6rr92w80b,-1156.7999877929688,3,-385.59999593098956
c_2hcdi8xxl23zc,-121.41000366210938,1,-121.41000366210938
c_2hce1n5wjmhjf,-1452.8799743652344,4,-363.2199935913086
c_2hcg2xfwveqbf,-48.90999984741211,1,-48.90999984741211
c_2hctbllvg890h,-133.6199951171875,1,-133.6199951171875
c_2hcuiz6gduwdq,-140.0,1,-140.0
c_2hcwowf43fm4a,-15.0,3,-5.0
c_2hd3jvzcy7m0w,-30276.559894561768,47,-644.1821254162078
c_2hd4b6zb4nfwt,-381.5,1,-381.5
c_2hd51ekjar229,-123.13999938964844,1,-123.13999938964844
c_2hdesphrmtdk5,-2649.949951171875,1,-2649.949951171875
c_2hdnmtk9gahqv,-623.25,1,-623.25
c_2hdozfecbfexo,-7969.869947433472,38,-209.7334196693019
c_2hds3wku80rud,-49.38999938964844,1,-49.38999938964844
c_2hdtx9jckzf92,-40.0,1,-40.0
c_2hdw3z0o80bqf,-1412.72998046875,4,-353.1824951171875
c_2he1jp3jj4f33,-8618.38998413086,16,-538.6493740081787
c_2he27hqjvsbgf,-372.0,1,-372.0
c_2hecic9gpry6r,-307.67999267578125,1,-307.67999267578125
c_2heiv3iv13do8,-225.39999389648438,1,-225.39999389648438
c_2hejmw0w7cdfy,-201.89999389648438,1,-201.89999389648438
c_2hemti1pu7bdi,-1221.3400115966797,5,-244.26800231933595
c_2hepf2wubyyc7,-530.8500061035156,2,-265.4250030517578
c_2hermo4urvnwe,-201.0,1,-201.0
c_2hf1a6lko6qt0,-60.0,6,-10.0
c_2hf1h70bqzr5f,-10764.939933776855,26,-414.0361512991098
c_2hf1ia8c4b7ge,-6.960000038146973,1,-6.960000038146973
c_2hf3yfbplf3os,-936.6300048828125,7,-133.80428641183036
c_2hf8wbmenytqo,-1555.7000122070312,3,-518.5666707356771
c_2hf9qoluo45m3,-194.3000030517578,1,-194.3000030517578
c_2hfb9mjjd1g05,-4348.11994934082,15,-289.874663289388
c_2hfhcgg6q3xej,-34.04999923706055,1,-34.04999923706055
c_2hfmijt5d1kky,-1116.0,3,-372.0
c_2hfot8d1ozii2,-1394.1499786376953,3,-464.71665954589844
c_2hfpol40qhyuq,-429.45001220703125,1,-429.45001220703125
c_2hfthd7tox8mt,-8070.0,1,-8070.0
c_2hftzne36lblp,-24920.72998046875,36,-692.2424994574653
c_2hg85srb6hu1u,-274.5,1,-274.5
c_2hgah0jvcvjle,-3621.9000244140625,3,-1207.3000081380208
c_2hgbn6f0nupk3,-628.25,1,-628.25
c_2hgcq5jriv5a3,-1515.6199951171875,2,-757.8099975585938
c_2hgf3c4vum44o,-1502.3400268554688,5,-300.46800537109374
c_2hgfuoxg8m7ng,-1765.9499969482422,2,-882.9749984741211
c_2hgg269ffh7gr,-1690.0399780273438,3,-563.3466593424479
c_2hgnk2fn5m7v,-430.2099914550781,1,-430.2099914550781
c_2hgq6oo0o4e60,-199.5800018310547,1,-199.5800018310547
c_2hgvf9jjt8atb,-494.0,1,-494.0
